02AC    LATIN LETTER BILABIAL PERCUSSIVE
02AD    LATIN LETTER BIDENTAL PERCUSSIVE
02AE    LATIN SMALL LETTER TURNED H WITH FISHHOOK
02AF    LATIN SMALL LETTER TURNED H WITH FISHHOOK AND TAIL
0363    COMBINING LATIN SMALL LETTER A
0364    COMBINING LATIN SMALL LETTER E
0365    COMBINING LATIN SMALL LETTER I
0366    COMBINING LATIN SMALL LETTER O
0367    COMBINING LATIN SMALL LETTER U
0368    COMBINING LATIN SMALL LETTER C
0369    COMBINING LATIN SMALL LETTER D
036A    COMBINING LATIN SMALL LETTER H
036B    COMBINING LATIN SMALL LETTER M
036C    COMBINING LATIN SMALL LETTER R
036D    COMBINING LATIN SMALL LETTER T
036E    COMBINING LATIN SMALL LETTER V
036F    COMBINING LATIN SMALL LETTER X
1D00    LATIN LETTER SMALL CAPITAL A
1D01    LATIN LETTER SMALL CAPITAL AE
1D02    LATIN SMALL LETTER TURNED AE
1D03    LATIN LETTER SMALL CAPITAL BARRED B
1D04    LATIN LETTER SMALL CAPITAL C
1D05    LATIN LETTER SMALL CAPITAL D
1D06    LATIN LETTER SMALL CAPITAL ETH
1D07    LATIN LETTER SMALL CAPITAL E
1D08    LATIN SMALL LETTER TURNED OPEN E
1D09    LATIN SMALL LETTER TURNED I
1D0A    LATIN LETTER SMALL CAPITAL J
1D0B    LATIN LETTER SMALL CAPITAL K
1D0C    LATIN LETTER SMALL CAPITAL L WITH STROKE
1D0D    LATIN LETTER SMALL CAPITAL M
1D0E    LATIN LETTER SMALL CAPITAL REVERSED N
1D0F    LATIN LETTER SMALL CAPITAL O
1D10    LATIN LETTER SMALL CAPITAL OPEN O
1D11    LATIN SMALL LETTER SIDEWAYS O
1D12    LATIN SMALL LETTER SIDEWAYS OPEN O
1D13    LATIN SMALL LETTER SIDEWAYS O WITH STROKE
1D14    LATIN SMALL LETTER TURNED OE
1D15    LATIN LETTER SMALL CAPITAL OU
1D16    LATIN SMALL LETTER TOP HALF O
1D17    LATIN SMALL LETTER BOTTOM HALF O
1D18    LATIN LETTER SMALL CAPITAL P
1D19    LATIN LETTER SMALL CAPITAL REVERSED R
1D1A    LATIN LETTER SMALL CAPITAL TURNED R
1D1B    LATIN LETTER SMALL CAPITAL T
1D1C    LATIN LETTER SMALL CAPITAL U
1D1D    LATIN SMALL LETTER SIDEWAYS U
1D1E    LATIN SMALL LETTER SIDEWAYS DIAERESIZED U
1D1F    LATIN SMALL LETTER SIDEWAYS TURNED M
1D20    LATIN LETTER SMALL CAPITAL V
1D21    LATIN LETTER SMALL CAPITAL W
1D22    LATIN LETTER SMALL CAPITAL Z
1D23    LATIN LETTER SMALL CAPITAL EZH
1D24    LATIN LETTER VOICED LARYNGEAL SPIRANT
1D25    LATIN LETTER AIN
1D62    LATIN SUBSCRIPT SMALL LETTER I
1D63    LATIN SUBSCRIPT SMALL LETTER R
1D64    LATIN SUBSCRIPT SMALL LETTER U
1D65    LATIN SUBSCRIPT SMALL LETTER V
1D6B    LATIN SMALL LETTER UE
1D6C    LATIN SMALL LETTER B WITH MIDDLE TILDE
1D6D    LATIN SMALL LETTER D WITH MIDDLE TILDE
1D6E    LATIN SMALL LETTER F WITH MIDDLE TILDE
1D6F    LATIN SMALL LETTER M WITH MIDDLE TILDE
1D70    LATIN SMALL LETTER N WITH MIDDLE TILDE
1D71    LATIN SMALL LETTER P WITH MIDDLE TILDE
1D72    LATIN SMALL LETTER R WITH MIDDLE TILDE
1D73    LATIN SMALL LETTER R WITH FISHHOOK AND MIDDLE TILDE
1D74    LATIN SMALL LETTER S WITH MIDDLE TILDE
1D75    LATIN SMALL LETTER T WITH MIDDLE TILDE
1D76    LATIN SMALL LETTER Z WITH MIDDLE TILDE
1D77    LATIN SMALL LETTER TURNED G
1D79    LATIN SMALL LETTER INSULAR G
1D7A    LATIN SMALL LETTER TH WITH STRIKETHROUGH
1D7B    LATIN SMALL CAPITAL LETTER I WITH STROKE
1D7C    LATIN SMALL LETTER IOTA WITH STROKE
1D7D    LATIN SMALL LETTER P WITH STROKE
1D7E    LATIN SMALL CAPITAL LETTER U WITH STROKE
1D7F    LATIN SMALL LETTER UPSILON WITH STROKE
1D80    LATIN SMALL LETTER B WITH PALATAL HOOK
1D81    LATIN SMALL LETTER D WITH PALATAL HOOK
1D82    LATIN SMALL LETTER F WITH PALATAL HOOK
1D83    LATIN SMALL LETTER G WITH PALATAL HOOK
1D84    LATIN SMALL LETTER K WITH PALATAL HOOK
1D85    LATIN SMALL LETTER L WITH PALATAL HOOK
1D86    LATIN SMALL LETTER M WITH PALATAL HOOK
1D87    LATIN SMALL LETTER N WITH PALATAL HOOK
1D88    LATIN SMALL LETTER P WITH PALATAL HOOK
1D89    LATIN SMALL LETTER R WITH PALATAL HOOK
1D8A    LATIN SMALL LETTER S WITH PALATAL HOOK
1D8B    LATIN SMALL LETTER ESH WITH PALATAL HOOK
1D8C    LATIN SMALL LETTER V WITH PALATAL HOOK
1D8D    LATIN SMALL LETTER X WITH PALATAL HOOK
1D8E    LATIN SMALL LETTER Z WITH PALATAL HOOK
1D8F    LATIN SMALL LETTER A WITH RETROFLEX HOOK
1D90    LATIN SMALL LETTER ALPHA WITH RETROFLEX HOOK
1D91    LATIN SMALL LETTER D WITH HOOK AND TAIL
1D92    LATIN SMALL LETTER E WITH RETROFLEX HOOK
1D93    LATIN SMALL LETTER OPEN E WITH RETROFLEX HOOK
1D94    LATIN SMALL LETTER REVERSED OPEN E WITH RETROFLEX HOOK
1D95    LATIN SMALL LETTER SCHWA WITH RETROFLEX HOOK
1D96    LATIN SMALL LETTER I WITH RETROFLEX HOOK
1D97    LATIN SMALL LETTER OPEN O WITH RETROFLEX HOOK
1D98    LATIN SMALL LETTER ESH WITH RETROFLEX HOOK
1D99    LATIN SMALL LETTER U WITH RETROFLEX HOOK
1D9A    LATIN SMALL LETTER EZH WITH RETROFLEX HOOK
1DCA    COMBINING LATIN SMALL LETTER R BELOW
1DD3    COMBINING LATIN SMALL LETTER FLATTENED OPEN A ABOVE
1DD4    COMBINING LATIN SMALL LETTER AE
1DD5    COMBINING LATIN SMALL LETTER AO
1DD6    COMBINING LATIN SMALL LETTER AV
1DD7    COMBINING LATIN SMALL LETTER C CEDILLA
1DD8    COMBINING LATIN SMALL LETTER INSULAR D
1DD9    COMBINING LATIN SMALL LETTER ETH
1DDA    COMBINING LATIN SMALL LETTER G
1DDB    COMBINING LATIN LETTER SMALL CAPITAL G
1DDC    COMBINING LATIN SMALL LETTER K
1DDD    COMBINING LATIN SMALL LETTER L
1DDE    COMBINING LATIN LETTER SMALL CAPITAL L
1DDF    COMBINING LATIN LETTER SMALL CAPITAL M
1DE0    COMBINING LATIN SMALL LETTER N
1DE1    COMBINING LATIN LETTER SMALL CAPITAL N
1DE2    COMBINING LATIN LETTER SMALL CAPITAL R
1DE3    COMBINING LATIN SMALL LETTER R ROTUNDA
1DE4    COMBINING LATIN SMALL LETTER S
1DE5    COMBINING LATIN SMALL LETTER LONG S
1DE6    COMBINING LATIN SMALL LETTER Z
1E00    LATIN CAPITAL LETTER A WITH RING BELOW
1E01    LATIN SMALL LETTER A WITH RING BELOW
1E02    LATIN CAPITAL LETTER B WITH DOT ABOVE
1E03    LATIN SMALL LETTER B WITH DOT ABOVE
1E04    LATIN CAPITAL LETTER B WITH DOT BELOW
1E05    LATIN SMALL LETTER B WITH DOT BELOW
1E06    LATIN CAPITAL LETTER B WITH LINE BELOW
1E07    LATIN SMALL LETTER B WITH LINE BELOW
1E08    LATIN CAPITAL LETTER C WITH CEDILLA AND ACUTE
1E09    LATIN SMALL LETTER C WITH CEDILLA AND ACUTE
1E0A    LATIN CAPITAL LETTER D WITH DOT ABOVE
1E0B    LATIN SMALL LETTER D WITH DOT ABOVE
1E0C    LATIN CAPITAL LETTER D WITH DOT BELOW
1E0D    LATIN SMALL LETTER D WITH DOT BELOW
1E0E    LATIN CAPITAL LETTER D WITH LINE BELOW
1E0F    LATIN SMALL LETTER D WITH LINE BELOW
1E10    LATIN CAPITAL LETTER D WITH CEDILLA
1E11    LATIN SMALL LETTER D WITH CEDILLA
1E12    LATIN CAPITAL LETTER D WITH CIRCUMFLEX BELOW
1E13    LATIN SMALL LETTER D WITH CIRCUMFLEX BELOW
1E14    LATIN CAPITAL LETTER E WITH MACRON AND GRAVE
1E15    LATIN SMALL LETTER E WITH MACRON AND GRAVE
1E16    LATIN CAPITAL LETTER E WITH MACRON AND ACUTE
1E17    LATIN SMALL LETTER E WITH MACRON AND ACUTE
1E18    LATIN CAPITAL LETTER E WITH CIRCUMFLEX BELOW
1E19    LATIN SMALL LETTER E WITH CIRCUMFLEX BELOW
1E1A    LATIN CAPITAL LETTER E WITH TILDE BELOW
1E1B    LATIN SMALL LETTER E WITH TILDE BELOW
1E1C    LATIN CAPITAL LETTER E WITH CEDILLA AND BREVE
1E1D    LATIN SMALL LETTER E WITH CEDILLA AND BREVE
1E1E    LATIN CAPITAL LETTER F WITH DOT ABOVE
1E1F    LATIN SMALL LETTER F WITH DOT ABOVE
1E20    LATIN CAPITAL LETTER G WITH MACRON
1E21    LATIN SMALL LETTER G WITH MACRON
1E22    LATIN CAPITAL LETTER H WITH DOT ABOVE
1E23    LATIN SMALL LETTER H WITH DOT ABOVE
1E24    LATIN CAPITAL LETTER H WITH DOT BELOW
1E25    LATIN SMALL LETTER H WITH DOT BELOW
1E26    LATIN CAPITAL LETTER H WITH DIAERESIS
1E27    LATIN SMALL LETTER H WITH DIAERESIS
1E28    LATIN CAPITAL LETTER H WITH CEDILLA
1E29    LATIN SMALL LETTER H WITH CEDILLA
1E2A    LATIN CAPITAL LETTER H WITH BREVE BELOW
1E2B    LATIN SMALL LETTER H WITH BREVE BELOW
1E2C    LATIN CAPITAL LETTER I WITH TILDE BELOW
1E2D    LATIN SMALL LETTER I WITH TILDE BELOW
1E2E    LATIN CAPITAL LETTER I WITH DIAERESIS AND ACUTE
1E2F    LATIN SMALL LETTER I WITH DIAERESIS AND ACUTE
1E30    LATIN CAPITAL LETTER K WITH ACUTE
1E31    LATIN SMALL LETTER K WITH ACUTE
1E32    LATIN CAPITAL LETTER K WITH DOT BELOW
1E33    LATIN SMALL LETTER K WITH DOT BELOW
1E34    LATIN CAPITAL LETTER K WITH LINE BELOW
1E35    LATIN SMALL LETTER K WITH LINE BELOW
1E36    LATIN CAPITAL LETTER L WITH DOT BELOW
1E37    LATIN SMALL LETTER L WITH DOT BELOW
1E38    LATIN CAPITAL LETTER L WITH DOT BELOW AND MACRON
1E39    LATIN SMALL LETTER L WITH DOT BELOW AND MACRON
1E3A    LATIN CAPITAL LETTER L WITH LINE BELOW
1E3B    LATIN SMALL LETTER L WITH LINE BELOW
1E3C    LATIN CAPITAL LETTER L WITH CIRCUMFLEX BELOW
1E3D    LATIN SMALL LETTER L WITH CIRCUMFLEX BELOW
1E3E    LATIN CAPITAL LETTER M WITH ACUTE
1E3F    LATIN SMALL LETTER M WITH ACUTE
1E40    LATIN CAPITAL LETTER M WITH DOT ABOVE
1E41    LATIN SMALL LETTER M WITH DOT ABOVE
1E42    LATIN CAPITAL LETTER M WITH DOT BELOW
1E43    LATIN SMALL LETTER M WITH DOT BELOW
1E44    LATIN CAPITAL LETTER N WITH DOT ABOVE
1E45    LATIN SMALL LETTER N WITH DOT ABOVE
1E46    LATIN CAPITAL LETTER N WITH DOT BELOW
1E47    LATIN SMALL LETTER N WITH DOT BELOW
1E48    LATIN CAPITAL LETTER N WITH LINE BELOW
1E49    LATIN SMALL LETTER N WITH LINE BELOW
1E4A    LATIN CAPITAL LETTER N WITH CIRCUMFLEX BELOW
1E4B    LATIN SMALL LETTER N WITH CIRCUMFLEX BELOW
1E4C    LATIN CAPITAL LETTER O WITH TILDE AND ACUTE
1E4D    LATIN SMALL LETTER O WITH TILDE AND ACUTE
1E4E    LATIN CAPITAL LETTER O WITH TILDE AND DIAERESIS
1E4F    LATIN SMALL LETTER O WITH TILDE AND DIAERESIS
1E50    LATIN CAPITAL LETTER O WITH MACRON AND GRAVE
1E51    LATIN SMALL LETTER O WITH MACRON AND GRAVE
1E52    LATIN CAPITAL LETTER O WITH MACRON AND ACUTE
1E53    LATIN SMALL LETTER O WITH MACRON AND ACUTE
1E54    LATIN CAPITAL LETTER P WITH ACUTE
1E55    LATIN SMALL LETTER P WITH ACUTE
1E56    LATIN CAPITAL LETTER P WITH DOT ABOVE
1E57    LATIN SMALL LETTER P WITH DOT ABOVE
1E58    LATIN CAPITAL LETTER R WITH DOT ABOVE
1E59    LATIN SMALL LETTER R WITH DOT ABOVE
1E5A    LATIN CAPITAL LETTER R WITH DOT BELOW
1E5B    LATIN SMALL LETTER R WITH DOT BELOW
1E5C    LATIN CAPITAL LETTER R WITH DOT BELOW AND MACRON
1E5D    LATIN SMALL LETTER R WITH DOT BELOW AND MACRON
1E5E    LATIN CAPITAL LETTER R WITH LINE BELOW
1E5F    LATIN SMALL LETTER R WITH LINE BELOW
1E60    LATIN CAPITAL LETTER S WITH DOT ABOVE
1E61    LATIN SMALL LETTER S WITH DOT ABOVE
1E62    LATIN CAPITAL LETTER S WITH DOT BELOW
1E63    LATIN SMALL LETTER S WITH DOT BELOW
1E64    LATIN CAPITAL LETTER S WITH ACUTE AND DOT ABOVE
1E65    LATIN SMALL LETTER S WITH ACUTE AND DOT ABOVE
1E66    LATIN CAPITAL LETTER S WITH CARON AND DOT ABOVE
1E67    LATIN SMALL LETTER S WITH CARON AND DOT ABOVE
1E68    LATIN CAPITAL LETTER S WITH DOT BELOW AND DOT ABOVE
1E69    LATIN SMALL LETTER S WITH DOT BELOW AND DOT ABOVE
1E6A    LATIN CAPITAL LETTER T WITH DOT ABOVE
1E6B    LATIN SMALL LETTER T WITH DOT ABOVE
1E6C    LATIN CAPITAL LETTER T WITH DOT BELOW
1E6D    LATIN SMALL LETTER T WITH DOT BELOW
1E6E    LATIN CAPITAL LETTER T WITH LINE BELOW
1E6F    LATIN SMALL LETTER T WITH LINE BELOW
1E70    LATIN CAPITAL LETTER T WITH CIRCUMFLEX BELOW
1E71    LATIN SMALL LETTER T WITH CIRCUMFLEX BELOW
1E72    LATIN CAPITAL LETTER U WITH DIAERESIS BELOW
1E73    LATIN SMALL LETTER U WITH DIAERESIS BELOW
1E74    LATIN CAPITAL LETTER U WITH TILDE BELOW
1E75    LATIN SMALL LETTER U WITH TILDE BELOW
1E76    LATIN CAPITAL LETTER U WITH CIRCUMFLEX BELOW
1E77    LATIN SMALL LETTER U WITH CIRCUMFLEX BELOW
1E78    LATIN CAPITAL LETTER U WITH TILDE AND ACUTE
1E79    LATIN SMALL LETTER U WITH TILDE AND ACUTE
1E7A    LATIN CAPITAL LETTER U WITH MACRON AND DIAERESIS
1E7B    LATIN SMALL LETTER U WITH MACRON AND DIAERESIS
1E7C    LATIN CAPITAL LETTER V WITH TILDE
1E7D    LATIN SMALL LETTER V WITH TILDE
1E7E    LATIN CAPITAL LETTER V WITH DOT BELOW
1E7F    LATIN SMALL LETTER V WITH DOT BELOW
1E80    LATIN CAPITAL LETTER W WITH GRAVE
1E81    LATIN SMALL LETTER W WITH GRAVE
1E82    LATIN CAPITAL LETTER W WITH ACUTE
1E83    LATIN SMALL LETTER W WITH ACUTE
1E84    LATIN CAPITAL LETTER W WITH DIAERESIS
1E85    LATIN SMALL LETTER W WITH DIAERESIS
1E86    LATIN CAPITAL LETTER W WITH DOT ABOVE
1E87    LATIN SMALL LETTER W WITH DOT ABOVE
1E88    LATIN CAPITAL LETTER W WITH DOT BELOW
1E89    LATIN SMALL LETTER W WITH DOT BELOW
1E8A    LATIN CAPITAL LETTER X WITH DOT ABOVE
1E8B    LATIN SMALL LETTER X WITH DOT ABOVE
1E8C    LATIN CAPITAL LETTER X WITH DIAERESIS
1E8D    LATIN SMALL LETTER X WITH DIAERESIS
1E8E    LATIN CAPITAL LETTER Y WITH DOT ABOVE
1E8F    LATIN SMALL LETTER Y WITH DOT ABOVE
1E90    LATIN CAPITAL LETTER Z WITH CIRCUMFLEX
1E91    LATIN SMALL LETTER Z WITH CIRCUMFLEX
1E92    LATIN CAPITAL LETTER Z WITH DOT BELOW
1E93    LATIN SMALL LETTER Z WITH DOT BELOW
1E94    LATIN CAPITAL LETTER Z WITH LINE BELOW
1E95    LATIN SMALL LETTER Z WITH LINE BELOW
1E96    LATIN SMALL LETTER H WITH LINE BELOW
1E97    LATIN SMALL LETTER T WITH DIAERESIS
1E98    LATIN SMALL LETTER W WITH RING ABOVE
1E99    LATIN SMALL LETTER Y WITH RING ABOVE
1E9A    LATIN SMALL LETTER A WITH RIGHT HALF RING
1E9B    LATIN SMALL LETTER LONG S WITH DOT ABOVE
1E9C    LATIN SMALL LETTER LONG S WITH DIAGONAL STROKE
1E9D    LATIN SMALL LETTER LONG S WITH HIGH STROKE
1E9E    LATIN CAPITAL LETTER SHARP S
1E9F    LATIN SMALL LETTER DELTA
1EA0    LATIN CAPITAL LETTER A WITH DOT BELOW
1EA1    LATIN SMALL LETTER A WITH DOT BELOW
1EA2    LATIN CAPITAL LETTER A WITH HOOK ABOVE
1EA3    LATIN SMALL LETTER A WITH HOOK ABOVE
1EA4    LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND ACUTE
1EA5    LATIN SMALL LETTER A WITH CIRCUMFLEX AND ACUTE
1EA6    LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND GRAVE
1EA7    LATIN SMALL LETTER A WITH CIRCUMFLEX AND GRAVE
1EA8    LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND HOOK ABOVE
1EA9    LATIN SMALL LETTER A WITH CIRCUMFLEX AND HOOK ABOVE
1EAA    LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND TILDE
1EAB    LATIN SMALL LETTER A WITH CIRCUMFLEX AND TILDE
1EAC    LATIN CAPITAL LETTER A WITH CIRCUMFLEX AND DOT BELOW
1EAD    LATIN SMALL LETTER A WITH CIRCUMFLEX AND DOT BELOW
1EAE    LATIN CAPITAL LETTER A WITH BREVE AND ACUTE
1EAF    LATIN SMALL LETTER A WITH BREVE AND ACUTE
1EB0    LATIN CAPITAL LETTER A WITH BREVE AND GRAVE
1EB1    LATIN SMALL LETTER A WITH BREVE AND GRAVE
1EB2    LATIN CAPITAL LETTER A WITH BREVE AND HOOK ABOVE
1EB3    LATIN SMALL LETTER A WITH BREVE AND HOOK ABOVE
1EB4    LATIN CAPITAL LETTER A WITH BREVE AND TILDE
1EB5    LATIN SMALL LETTER A WITH BREVE AND TILDE
1EB6    LATIN CAPITAL LETTER A WITH BREVE AND DOT BELOW
1EB7    LATIN SMALL LETTER A WITH BREVE AND DOT BELOW
1EB8    LATIN CAPITAL LETTER E WITH DOT BELOW
1EB9    LATIN SMALL LETTER E WITH DOT BELOW
1EBA    LATIN CAPITAL LETTER E WITH HOOK ABOVE
1EBB    LATIN SMALL LETTER E WITH HOOK ABOVE
1EBC    LATIN CAPITAL LETTER E WITH TILDE
1EBD    LATIN SMALL LETTER E WITH TILDE
1EBE    LATIN CAPITAL LETTER E WITH CIRCUMFLEX AND ACUTE
1EBF    LATIN SMALL LETTER E WITH CIRCUMFLEX AND ACUTE
1EC0    LATIN CAPITAL LETTER E WITH CIRCUMFLEX AND GRAVE
1EC1    LATIN SMALL LETTER E WITH CIRCUMFLEX AND GRAVE
1EC2    LATIN CAPITAL LETTER E WITH CIRCUMFLEX AND HOOK ABOVE
1EC3    LATIN SMALL LETTER E WITH CIRCUMFLEX AND HOOK ABOVE
1EC4    LATIN CAPITAL LETTER E WITH CIRCUMFLEX AND TILDE
1EC5    LATIN SMALL LETTER E WITH CIRCUMFLEX AND TILDE
1EC6    LATIN CAPITAL LETTER E WITH CIRCUMFLEX AND DOT BELOW
1EC7    LATIN SMALL LETTER E WITH CIRCUMFLEX AND DOT BELOW
1EC8    LATIN CAPITAL LETTER I WITH HOOK ABOVE
1EC9    LATIN SMALL LETTER I WITH HOOK ABOVE
1ECA    LATIN CAPITAL LETTER I WITH DOT BELOW
1ECB    LATIN SMALL LETTER I WITH DOT BELOW
1ECC    LATIN CAPITAL LETTER O WITH DOT BELOW
1ECD    LATIN SMALL LETTER O WITH DOT BELOW
1ECE    LATIN CAPITAL LETTER O WITH HOOK ABOVE
1ECF    LATIN SMALL LETTER O WITH HOOK ABOVE
1ED0    LATIN CAPITAL LETTER O WITH CIRCUMFLEX AND ACUTE
1ED1    LATIN SMALL LETTER O WITH CIRCUMFLEX AND ACUTE
1ED2    LATIN CAPITAL LETTER O WITH CIRCUMFLEX AND GRAVE
1ED3    LATIN SMALL LETTER O WITH CIRCUMFLEX AND GRAVE
1ED4    LATIN CAPITAL LETTER O WITH CIRCUMFLEX AND HOOK ABOVE
1ED5    LATIN SMALL LETTER O WITH CIRCUMFLEX AND HOOK ABOVE
1ED6    LATIN CAPITAL LETTER O WITH CIRCUMFLEX AND TILDE
1ED7    LATIN SMALL LETTER O WITH CIRCUMFLEX AND TILDE
1ED8    LATIN CAPITAL LETTER O WITH CIRCUMFLEX AND DOT BELOW
1ED9    LATIN SMALL LETTER O WITH CIRCUMFLEX AND DOT BELOW
1EDA    LATIN CAPITAL LETTER O WITH HORN AND ACUTE
1EDB    LATIN SMALL LETTER O WITH HORN AND ACUTE
1EDC    LATIN CAPITAL LETTER O WITH HORN AND GRAVE
1EDD    LATIN SMALL LETTER O WITH HORN AND GRAVE
1EDE    LATIN CAPITAL LETTER O WITH HORN AND HOOK ABOVE
1EDF    LATIN SMALL LETTER O WITH HORN AND HOOK ABOVE
1EE0    LATIN CAPITAL LETTER O WITH HORN AND TILDE
1EE1    LATIN SMALL LETTER O WITH HORN AND TILDE
1EE2    LATIN CAPITAL LETTER O WITH HORN AND DOT BELOW
1EE3    LATIN SMALL LETTER O WITH HORN AND DOT BELOW
1EE4    LATIN CAPITAL LETTER U WITH DOT BELOW
1EE5    LATIN SMALL LETTER U WITH DOT BELOW
1EE6    LATIN CAPITAL LETTER U WITH HOOK ABOVE
1EE7    LATIN SMALL LETTER U WITH HOOK ABOVE
1EE8    LATIN CAPITAL LETTER U WITH HORN AND ACUTE
1EE9    LATIN SMALL LETTER U WITH HORN AND ACUTE
1EEA    LATIN CAPITAL LETTER U WITH HORN AND GRAVE
1EEB    LATIN SMALL LETTER U WITH HORN AND GRAVE
1EEC    LATIN CAPITAL LETTER U WITH HORN AND HOOK ABOVE
1EED    LATIN SMALL LETTER U WITH HORN AND HOOK ABOVE
1EEE    LATIN CAPITAL LETTER U WITH HORN AND TILDE
1EEF    LATIN SMALL LETTER U WITH HORN AND TILDE
1EF0    LATIN CAPITAL LETTER U WITH HORN AND DOT BELOW
1EF1    LATIN SMALL LETTER U WITH HORN AND DOT BELOW
1EF2    LATIN CAPITAL LETTER Y WITH GRAVE
1EF3    LATIN SMALL LETTER Y WITH GRAVE
1EF4    LATIN CAPITAL LETTER Y WITH DOT BELOW
1EF5    LATIN SMALL LETTER Y WITH DOT BELOW
1EF6    LATIN CAPITAL LETTER Y WITH HOOK ABOVE
1EF7    LATIN SMALL LETTER Y WITH HOOK ABOVE
1EF8    LATIN CAPITAL LETTER Y WITH TILDE
1EF9    LATIN SMALL LETTER Y WITH TILDE
1EFA    LATIN CAPITAL LETTER MIDDLE-WELSH LL
1EFB    LATIN SMALL LETTER MIDDLE-WELSH LL
1EFC    LATIN CAPITAL LETTER MIDDLE-WELSH V
1EFD    LATIN SMALL LETTER MIDDLE-WELSH V
1EFE    LATIN CAPITAL LETTER Y WITH LOOP
1EFF    LATIN SMALL LETTER Y WITH LOOP
2071    SUPERSCRIPT LATIN SMALL LETTER I
207F    SUPERSCRIPT LATIN SMALL LETTER N
2090    LATIN SUBSCRIPT SMALL LETTER A
2091    LATIN SUBSCRIPT SMALL LETTER E
2092    LATIN SUBSCRIPT SMALL LETTER O
2093    LATIN SUBSCRIPT SMALL LETTER X
2094    LATIN SUBSCRIPT SMALL LETTER SCHWA
2095    LATIN SUBSCRIPT SMALL LETTER H
2096    LATIN SUBSCRIPT SMALL LETTER K
2097    LATIN SUBSCRIPT SMALL LETTER L
2098    LATIN SUBSCRIPT SMALL LETTER M
2099    LATIN SUBSCRIPT SMALL LETTER N
209A    LATIN SUBSCRIPT SMALL LETTER P
209B    LATIN SUBSCRIPT SMALL LETTER S
209C    LATIN SUBSCRIPT SMALL LETTER T
2184    LATIN SMALL LETTER REVERSED C
249C    PARENTHESIZED LATIN SMALL LETTER A
249D    PARENTHESIZED LATIN SMALL LETTER B
249E    PARENTHESIZED LATIN SMALL LETTER C
249F    PARENTHESIZED LATIN SMALL LETTER D
24A0    PARENTHESIZED LATIN SMALL LETTER E
24A1    PARENTHESIZED LATIN SMALL LETTER F
24A2    PARENTHESIZED LATIN SMALL LETTER G
24A3    PARENTHESIZED LATIN SMALL LETTER H
24A4    PARENTHESIZED LATIN SMALL LETTER I
24A5    PARENTHESIZED LATIN SMALL LETTER J
24A6    PARENTHESIZED LATIN SMALL LETTER K
24A7    PARENTHESIZED LATIN SMALL LETTER L
24A8    PARENTHESIZED LATIN SMALL LETTER M
24A9    PARENTHESIZED LATIN SMALL LETTER N
24AA    PARENTHESIZED LATIN SMALL LETTER O
24AB    PARENTHESIZED LATIN SMALL LETTER P
24AC    PARENTHESIZED LATIN SMALL LETTER Q
24AD    PARENTHESIZED LATIN SMALL LETTER R
24AE    PARENTHESIZED LATIN SMALL LETTER S
24AF    PARENTHESIZED LATIN SMALL LETTER T
24B0    PARENTHESIZED LATIN SMALL LETTER U
24B1    PARENTHESIZED LATIN SMALL LETTER V
24B2    PARENTHESIZED LATIN SMALL LETTER W
24B3    PARENTHESIZED LATIN SMALL LETTER X
24B4    PARENTHESIZED LATIN SMALL LETTER Y
24B5    PARENTHESIZED LATIN SMALL LETTER Z
24B6    CIRCLED LATIN CAPITAL LETTER A
24B7    CIRCLED LATIN CAPITAL LETTER B
24B8    CIRCLED LATIN CAPITAL LETTER C
24B9    CIRCLED LATIN CAPITAL LETTER D
24BA    CIRCLED LATIN CAPITAL LETTER E
24BB    CIRCLED LATIN CAPITAL LETTER F
24BC    CIRCLED LATIN CAPITAL LETTER G
24BD    CIRCLED LATIN CAPITAL LETTER H
24BE    CIRCLED LATIN CAPITAL LETTER I
24BF    CIRCLED LATIN CAPITAL LETTER J
24C0    CIRCLED LATIN CAPITAL LETTER K
24C1    CIRCLED LATIN CAPITAL LETTER L
24C2    CIRCLED LATIN CAPITAL LETTER M
24C3    CIRCLED LATIN CAPITAL LETTER N
24C4    CIRCLED LATIN CAPITAL LETTER O
24C5    CIRCLED LATIN CAPITAL LETTER P
24C6    CIRCLED LATIN CAPITAL LETTER Q
24C7    CIRCLED LATIN CAPITAL LETTER R
24C8    CIRCLED LATIN CAPITAL LETTER S
24C9    CIRCLED LATIN CAPITAL LETTER T
24CA    CIRCLED LATIN CAPITAL LETTER U
24CB    CIRCLED LATIN CAPITAL LETTER V
24CC    CIRCLED LATIN CAPITAL LETTER W
24CD    CIRCLED LATIN CAPITAL LETTER X
24CE    CIRCLED LATIN CAPITAL LETTER Y
24CF    CIRCLED LATIN CAPITAL LETTER Z
24D0    CIRCLED LATIN SMALL LETTER A
24D1    CIRCLED LATIN SMALL LETTER B
24D2    CIRCLED LATIN SMALL LETTER C
24D3    CIRCLED LATIN SMALL LETTER D
24D4    CIRCLED LATIN SMALL LETTER E
24D5    CIRCLED LATIN SMALL LETTER F
24D6    CIRCLED LATIN SMALL LETTER G
24D7    CIRCLED LATIN SMALL LETTER H
24D8    CIRCLED LATIN SMALL LETTER I
24D9    CIRCLED LATIN SMALL LETTER J
24DA    CIRCLED LATIN SMALL LETTER K
24DB    CIRCLED LATIN SMALL LETTER L
